Text,Sentiment
Cadılar Bayramı İçin Pinterest’te Gördüğünü Yapmaya Çalışıp Batıran 15 Bahtsız,1
Ünlülerin Instagram Paylaşımlarını Trolleyen Kadın,1
Ejderhaların Annesinin Tam Bir Troll Olduğunu Gösteren Instagram Hesabı,1
Merve Boluğur’un İlginç Pozuna Yapılan Komik Photoshoplar,1
Cosplay Yapması Yasaklanması Gereken 20 Kişi,1
Pinterest’te Gördüğü Saç Modelini Yaparken Gerçeklerle Yüzleşen 7 Kadın,1
Mükemmel Zamanlamayla Çekilmiş 12 Absürt Fotoğraf,1
Arya Stark’a da yürünseydi nasıl olurdu?,1
Tek İşin Vardı Onu Bari Düzgün Yapsaydın Dedirten 19 Fotoğraf,1
Kendini Ünlülerin Fotoğraflarına Ekleyen Elemandan 10 Yeni ve Komik Poz,1
Çin’den Sipariş Vermeden Önce İki Kez Düşünmenizi Sağlayacak 19 Fotoğraf,1
Disney Karakterlerinin Yüzleri Yer Değiştirirse,1
Umutlandırıp Utandıran 15 Paket ve Ürün,1
Bu Sözlerden Birini Duyuyorsanız Karşı Taraf Size Yürümüyor Koşuyor Demektir,1
Halı Saha Ayakkabısına Göre Karakter Analizi,1
İlk Fotodaki Kızla İkincidekinin Aynı Olduğunu Öğrenince Şaşıracağınız 12 Kare,1
Kilo Almadan Baba Gibi Görünmek İsteyenlere Özel Çanta,1
"Twitter’da Şişman Esprisi Yapacaktı, Yakalandı",1
Okulun İlk Günleri Nasıldı Diye Sormaya Gerek Kalmayan 9 Çocuk,1
Okulun İlk Günü ve Son Günü Fotoğrafı Çekilmiş 10 Kişinin Zamanla Değişimleri,1
Twitter’daki en komik mentionlaşma: ‘Utan Utan Bir De Sevgilin Var’ dedi ama,1
Pazartesi Ruh Halimizi Özetleyen 25 Trajikomik Fotoğraf,1
Çizgi Film Mantığının Farklı İşlediği 10 Absürt Ötesi Komik Sahne,1
Fotoğraf Çekimi Sırasında Neyi Çektiğine Dikkat Etmeyen 10 Şaşkın,1
Tek Bakışta Rusya’dan Olduğunu Anlayacağınız 14 Çılgın Fotoğraf,1
Muhabirlerin Arkalarında Sinsice Gerçekleşen 10 Komik Olay,1
İş Yerinde Sıkıntıdan İş Çıkarmış 12 Gizli İşsiz,1
Cin Olmadan Cinci Hoca Çarpan Eleman,1
Tatil Fotoğrafı Çeken Ünlü Aşıklarla Dalga Geçen Troll Çift,1
Game Of Thrones Olimpiyatları Düzenlense Madalyaları Alması Muhtemel Karakterler,1
Tek İşi Olmasına Rağmen Onu Da Yüzüne Gözüne Bulaştırmış 20 Kişi,1
Twitter’da Anlatılan En Absürt Hikayelerden Biri,1
Avukat ile Suçlunun Garip Mesajlaşması,1
Hepimizin Çocukken Tatlı Bir Salaklıkla Yanlış Anladığımız Şeyler,1
Kaşınıp Beni Çiz Diyenleri İstediklerine Pişman Eden Karikatüristin Çarptığı 18 Talihsiz Talihli,1
Teksas’ta Eğitim Veren Profesör Savaşa Gider Gibi Giyiniyor,1
Aldığı Elbise Tarafından Rezil Edilen 15 İnsan,1
Jurassic Park Filmindeki Dinozorların Yerine Devasa Kedilerin Konduğu Birbirinden Eğlenceli 20 Çalışma,1
Ülkemizin Özetini Yapan Show TV Ana Haber Bülteninden Öne Çıkan 26 Haber,1
Rusya’nın Garipliklerin Başkenti Olduğunun Kanıtı 20 Acayip Kare,1
Kesinlikle Yok Artık Dedirtecek Cinselliği Sokağa Absürt Bir Şekilde Taşımış 12 Heykel,1
Adres Sorulmasından Sıkılan Bakkalın Efsane Çözümü,1
Hayatının En Yanlış Kararını Veren 10 İnsan,1
Wal-Mart Mağazalarının Dünyadaki En Garip Yer Olduğunu Kanıtlayan 11 Fotoğraf,1
Tarlabaşı'nda telefonunu çaldıran Nick'e gelen efsane yorumlar,1
Bu Fotoğrafları Gördükten Sonra Çocukları Asla Evde Tek Bırakmayacaksınız,1
Twitter’ın Az Bilinen Eğlenceli Yazarı Özge Anlayamadilar’dan 15 Komik Tweet,1
Anne Baba Olmayı Düşünenlerin Uzak Durması Gereken 15 Çocuk,1
Hiçbir Tatilcinin Karşılaşmak İstemeyeceği 23 İlginç Otel Manzarası,1
Gördüğünüz Anda Hafızanıza Kazınacak 19 Acayip Düğün Fotoğrafı,1
Birbiriyle Alakası Olmayan Sahnelerin Birleştirilmesiyle Oluşan 14 Komik Gif,1
Ünlü Kadınların Verdiği Pozları Trolleyen Eleman,1
Çocukları Babalarıyla Evde Yalnız Bırakmamak İçin 20 Sebep,1
Hiç Yoktan 4 Arap ve 1 Taksiciyle Pavyona Düşen Adamın Komik Hikayesi,1
Keşke İnternetten Alışveriş Yaparken İki Kez Düşünseydim Diyen 15 Bahtsız Bedevi,1
Bayram Yaklaşırken Tam Bir Terminatör’e Dönüşen Annelerimizi Anlatan 13 Komik Tweet,1
"Gevşeklikte Sınır Tanımamış, “Sülalem Raad” Modunda Takılan 19 Gamsız İnsan",1
Ne Yaptığına Dair En Ufak Bir Fikri Olmayan 12 Köpek,1
Sevgilisinin Yerine Sınava Girmeye Çabalayan Büyük Aşığın Şaşırtan Fotoğrafları,1
Saha İçindeki Samimiyeti Fazlasıyla Abartan 20 Futbolcu,1
İnternette Rastlayabileceğiniz En Absürt Ürünler,1
Sınav Sorularının Cevabını Bilmeyen Öğrencilerin Verdiği Birbirinden Komik 19 Yanıt,1
Dedelerimizin ve Ninelerimizin Teknoloji ile Verdikleri Amansız Savaşta Ortaya Çıkan Komik Kareler,1
Yurdumun İnternet Kullanıcıları Tarafından Yapılanı En İlginç 16 Google Araması,1
Heykellerle Poz Verme Akımını Başka Bir Seviyeye Taşıtan 20 Nüktedan İnsan,1
Yeni Tarzıyla Otobüs Muavinine Benzetilen Cristiano Ronaldo’ya Yapılan 15 Komik Photoshop,1
Ramazan Mizahının Tavan Yaptığı 22 Komik Caps,1
Kızılderili Amcasından Miras Kaldığına İnanıp Efsane Trollenen Çocuk,1
Hayatımıza Bir Anda Girip Bir Anda Çıkanlar,1
Akıl Sır Erdirmekte Zorlanacağınız 15 İlginç Olay,1
Mühendis Kızın Hiç Kız Arkadaşı Olmayınca Nedimeleri Erkek Oldu,1
Tek Kareyle: Hayal Kırıklığı Nedir?,1
Yalnızca Güzide Şehrimiz Adana’da Görebileceğiniz 31 Sıra Dışı Hadise,1
Trafik Sebebinin Sorulduğu Harita Uygulamasında Gelişen Muhteşem Muhabbet,1
Aston Martin’den Araba İsteyen Kullanıcı İstediğini Elde Etti,1
Kendini Komik Duruma Düşürmüş 10 Şirin Anne,1
Arda Turan’ın Çapkınlıklarına Verilen 9 Komik Tepki,1
Selge Antik Kenti’nin Tanıtım Filminde Yöre Halkına Giydiren Dünyanın En Açık Sözlü Sunucusu,1
Sevdiği Kızın Yanında Altına Sıçan Çocuğun Ultra Komik Hikayesi,1
‘Penguen gidince Uykusuz kalır mı sandınız?’,1
Türk Gazetelerinin Nadide Sayfalarından Fırlamış 15 Beyin Yakan Haber,1
Nusret’in Oy Atarken Verdiği Poz Photoshop Savaşlarına Konu Oldu,1
Finlandiyalı Sevgilisini Mülteci Diye İhbar Eden Adamın Hikayesi,1
Tuvaletteki 3 Kişinin Fotoğrafı Sosyal Medyayı Karıştırdı,1
Ronaldo’nun Enteresan Heykeline Yapılan Komik Monteler,1
Twitter’ın Mizahşörlerinden Kahkaha Tufanına Sebep Olacak 20 Komik Tweet,1
Mezuniyet Gecesinde Giyilmiş “Sen Gelme” Dedirten 12 Kıyafet,1
İngilizce’nin Ağladığı 12 Dükkan İsmi,1
Kız Açık Fotoğraf Göndersin Diye Bin Takla Atan Adam,1
Oscar Ödül Töreni Yerini Mizahşörlere Bıraktı İşte Oscar Geyikleri,1
Uçuş Görevlisinin Çapkın İşadamının Boşanmasına Sebep Olduğu Efsane Hikaye,1
İnternet Trolünün Elinden Kaçamayan 10 Yeni Ünlü,1
“O İş Öyle Olmaz” Denilince Bal Gibi De Oldurtan 10 İnatçı Kişi,1
Grammy Ödül Törenine Katılan Ünlülere Benzeyen 19 Şey,1
Hangisine Daha Çok Yakıştığından Emin Olamadığımız 15 Komik Kıyafet,1
Gereksiz Yere Sansür Uygulanıp Akla Kurt Düşürten 14 Fotoğraf,1
Ünlü Yıldızlar Böylesine Meşhur Olmasa Nasıl Görünürdü?,1
Feleğin Çemberinden Geçerken Çemberi Kırmış 28 Şanssız Kişi,1
Son Zamanlarda Okuduğunuz En İyi Fıkra Olabilir: Süper Doktor,1
Sevgiliniz Varmış Gibi Fotoğraf Çekmenizi Sağlayacak 9 Yaratıcı Yöntem,1
Başakşehir’in Yeni Transferi Adebayor’un Beyin Yakan Demeçleri,1
Parkta Düşüncelere Dalan Taylor Swift Yine Photoshop Severlerin Eline Düştü,1
Ünlülere İkizi Kadar Benzeyen 20 İnsan (Adanalı Ronaldo İçermez),1
Dolaptaki Tamirci Abimiz Dünyaca Ünlü Bir Fenomen Oldu,1
Türkiye’deki En Büyük Trollerin Spor Gazeteleri Olduğunu Kanıtlayan 27 Nostaljik Manşet,1
İnsanlar Çift Yaratılırmış Dedirten Şok Edici 10 Benzerlik,1
Büyüklerin Dünyasında Kural Tanımaz Tavırlarıyla Dikkat Çeken 15 Belalı Bebek,1
Yüzünüzü Güldürecek Birbirinden Eğlenceli 20 Hayvan Selfiesi,1
Kız Gruplarının Poz Verirken Mirketler Gibi Göründüğünü Gösteren Komik Fotoğraflar,1
Anlamsız Fotoğraflar Hesabından Paylaşılmış Birbirinden Komik 16 Fotoğraf,1
Bahis Satan Adam ile Girilen Komik Günah Diyaloğu,1
Ünlüleri Ünlü Oldukları Ana Lanet Ettiren Hayranlarından Gelmiş 13 Çizim,1
Benedict Cumberbatch’ın Aslında Su Samuru Olabileceğinin 10 Kanıtı,1
"Yurt Dışına Okumaya Giden Öğrenciye Türkiye’den Demlik ve Çay Götürdüler, Çıldırdı",1
Çocukken Beynimizi Yakmış Olan 15 Sakıncalı Çizgi Film Sahnesi,1
İzmir’e Yağan Kar Sosyal Medya Geyiklerini de Beraberinde Getirdi,1
Kalabalığın İçinde Yalnız Olmak İsteyenler İçin “Hepinizden Nefret Ediyorum” Kazağı,1
Gideceği Yerleri Kıyafetine Motifleyip Öyle Ziyaret Eden Bir Garip Hobili Arkadaş,1
Margot Robbie’nin Çığlık Atma Anına Yapılan Komik Photoshoplar,1
Bebekliğin O Kadar da Kötü Olmadığını Gösteren 7 Belirti,1
Model Grubunun Ayrılmasına Verilen 10 Komik Tepki,1
Etrafınızda Çocuklar Varken Sıkılmanızın Mümkün Olmadığını Kanıtlayan 20 Fotoğraf,1
Güzel Görünmek İçin Umarsızca Photoshop Kullanan 14 Kız,1
Kendall Jenner’ın Fotoğraflarını Trolleyen Manyak,1
Duş Yaparken Aklımıza Gelen Parlak Fikirler,1
Zekice Yapılan Erotik Reklamlar Sansürden Nasıl Kaçılması Gerektiğini Gözler Önüne Serdi,1
Taylor Swift’in İlginç Pozuna Yapılmış En İyi 10 Photoshop,1
Bahtsızlığın Kitabını Yazmış İnsanların  Snapchat Paylaşımları,1
Morga Konulan Adam Kalkıp Bara Gitti,1
Eskort Savaşı Çıkarmaya Kadar Giden Sonuçlarıyla Fevboz’un Harika Numarası,1
Medyadan Gıdılı Fotoğraflarının Yayınlanmamasını İsteyen Trump’a İnternet Aleminden Gelen Tepkiler,1
Dağ Aslanı Görüntülemek İçin Kurulan Kameraya Takılan Birbirinden İlginç Görüntüler,1
Çıtayı Epey Yukarılara Yükseltmiş Kusursuz Mizah Duygusuna Sahip Olan 15 Aile,1
Türk Sinema Tarihinin En Komik Filmi G.O.R.A’dan Unutulmaz Sahneler,1
Salyangozların Sardığı Kurbağaya Yapılan Birbirinden Güzel Photoshoplar,1
Kedisiyle Birlikte Ünlü Filmlerin Kült Sahnelerini Canlandıran Adam,1
Ronaldo’nun Emmi Oturuşlu Gol Sevincine Yapılan Birbirinden Komik Photoshoplar,1
Üzerine Hayatımdaki Yerin Yazsanız Karşı Tarafa Laf Sokmuş Olacağınız Acayip Gereksiz 20 Şey,1
Mühendisliği Acilen Bırakmalısın Kamu Spotunda Oynaması Gereken 15 Kişi,1
“Seni Ne Zaman Evlendireceğiz” Diyen İkizinin Bebekli Fotoğraflarını Kediyle Trolledi,1
Kızının Çektiği Selfieleri Trolleyen Babadan Efsane Pozlar,1
Aslı Abbasoğlu’nun Cuma Görünümüne Gelmiş 9 Komik Tweet,1
Donald Trump’ın Seçilmesi Sonrası Kahkahaya Boğan Sosyal Medya Geyikleri,1
“80’ler Modası Ne Olur Geri Dönmesin” Diye Yalvaracağınız Gözlerinizi Kanatacak En Çirkin Kazak Modelleri,1
Kendini İnsan Sanan 11 Komik Hayvan,1
Kuşların Kolları Olsa Nasıl Olurdu?,1
Köpeğin Balıkla Öpüşmesine Yapılan Birbirinden Komik 10 Photoshop,1
Husky’nin Hindistan Cevizi Ağacındaki Oturuşunu Normale Çeviren 15 Komik Photoshop,1
Fenerbahçe Galibiyeti Sonrası Manchester United Geyikleri,1
Bu Çizim Sosyal Medyayı Karıştırdı Demişler Ama İkinci Dediklerini Görebilen Yok,1
Ronaldo’nun Arabalı Fotoğrafına Yapılmış 12 Komik Photoshop,1
Hollywood Dublajlı İstanbul’un Fatihi Kenan Komutan,1
Vajina Beyazlatma Videosuna Yapılan Güldürme Garantili 10 Komik Caps,1
Grafik Tasarımcı ve Müşteri Arasındaki 11 Fark,1
Gününüzü Şenlendirecek 10 Hollywood Dublajı (Shockvoice),1
Gözlük Giyen Tavşana Yapılan Gününüzü Güzelleştirecek 10 Monte,1
Tinder’da İlk Buluşmasına Gelinlikle Gelen Kız,1
Kürk Mantolu Madonna Tadında Okumadan da  İsminden Yorumlanabilecek Kitaplar,1
Pizza Şirketi Notu Yanlış İletince Sevgilisinden Ayrılan Berkay’ın Hikayesi,1
Annelerin Çocuklarına Bıraktığı Can Alıcı 15 Not,1
Ekşi Sözlük Yazarından Komik Bir Hikaye: Türk Kadınlarının Cinsel Fantezileri,1
Fırça Gibi Saçlarıyla Dünyanın En Genç Fenomeni 9 Haftalık Bebek: Cox-Noon,1
Eylül Ayında Mizah Şov Yapan Twitter Kullanacılarından 21 Komik Tweet,1
Ünlülerin Instagram Pozlarını Taklit Eden Kadın Komedyenden 20 Yeni Poz,1
Kahraman Sincap Bu Fotoğrafıyla Kendini Photoshop Savaşlarının Ortasında Buldu,1
Gölgelenmek İsteyen Tırtılı Birbirinden Komik Şekle Sokan 10 Photoshop,1
Göğüslerime Değil Yüzüme Bakın Diyen Marion Cotillard’dan Muhteşem Çözüm,1
Yapılmış En İyi Lego Şakalarına Aday 11 Komik Görsel,1
Sınav Notuna İtiraz Eden Öğrencileri Pişman Edip Yerin Dibine Sokan Hukuk Hocası,1
Yeni Gelinlerin Yok Artık Dedirten Sunum Çılgınlığı,1
Savaşta Vurulmuş Gibi Photoshop İsteyen Arkadaşa Gönderilen 12 Komik Görsel,1
Ayrıldığı Eşine Vermesi Gereken Eşyaların Yarısını Keserek Veren Adam,1
Hayatında İlk Defa Pamuk Şeker Yiyen Kızın Tepkisini Daha da Komikleştiren 11 Photoshop,1
Putin ve Obama’nın Sert Bakışmasına Komik Photoshoplar Gecikmedi,1
Pisa Kulesini İtmeye Çalışanları Trolleyen Efsane Eleman,1
Ünlülerin Fotoğraflarına Kendini Ekleyerek Hikayeler Uyduran Instagram Hesabı,1
Ünlülerin Yanında Hep Kötü Pozlarla Yakalanmayı Seven Adam,1
Uyanmayan Kardeşinin Saçlarını Şekilden Şekile Sokan Abi,1
Taylor Swift’i Hunharca Kesen Adamı Trole Boğan 10 Photoshop,1
Başka Ülkenin Irmağının Akışına Ölemem Dedirtecek Görüntüler,1
İngiliz Olimpiyat Takımında Herkesin Çantası Aynı Renkte Olunca Havalimanı Karıştı,1
Tuğba Özay’ın “Dostlar Neler Oluyor Yav” Dedirten Kıyafeti ve Klibi,1
Rio Olimpiyatlarında Photoshop’la Daha Eğlenceli Hale Gelen 9 Yeşil Alan,1
Dikkatli Bakmanızı Gerektirecek Detaylarıyla 12 İlginç Fotoğraf,1
Ereksiyon Yüzünden Altın Madalyayı Kaybetti,1
Kedi Bu Hareketle Poz Verince Komik Photoshoplara Malzeme Oldu,1
Steve Buscemi’nin Gözleri Diğer Ünlülerde Nasıl Dururdu?,1
16 Zekice Esprisiyle Çizimle Komikliği Birleştiren Tango,1
Okulun İlk Günü Üzülen Çocuklara Karşı Sevinen 10 Ebeveyn,1
86 Yaşındaki Çılgın Babaanne Baddie Winkle’ı Hatırladınız mı? Şimdi 88 Yaşında ve Daha da Çılgın,1
Olimpiyatlarda Mayoların Üstüne Gelerek Herkesi Kötü Düşündüren 7 Bant,1
Yürüyen Merdiven Şakası Ya Güzel Bir Kadınla Olsaydı,1
Köpek Benzerinizi Bulan İlginç Twitter Hesabından 16 Süper Sonuç,1
Kim Milyoner Olmak İster Yarışmasındaki En Komik Cevaplar ve En  Saçma Sorular,1
Gözleriyle Tüm Dikkatleri Üstüne Çeken Köpek Photoshop Savaşlarına da Konu Oldu,1
Kedinin Neden Ayakta Durduğunu Bulmaya Çalışan 14 Komik Photoshop,1
Mr Bean’in Suratı Eklenince Komikleşen 12 Dünya Klasiği,1
12 Komik Görselle “Ne Yapıcan Sokağa mı Atıcan?” Geyiği,1
Sizden Daha Kötü Bir Gün Geçirdiği Kesin Olan 12 İnsan (gif),1
Başkası Adına Utanmayı Özleyenlere Özel 10 Fotoğraf,1
Süpermarketlerde Görüntülenen En Komik 10 Raf,1
İkoncanları Bile Kıskandıran Tarza Sahip 13 Baba,1
Rugby Maçını Bölen Kedinin Fotoğrafına Yapılmış 15 Komik Fotoşop,1
Gözleriyle İcraat Peşindeyken Kameralara Yakalanmış 5 Ünlü,1
"Pokemon Go Oyuncularının Başına Gelen En İlginç, Komik ve Şok Edici Olaylar",1
Kendiyle Göz Kontağı Kuran Elemana Bakın Beyoncé Ne Yaptı?,1
Bakalım Fotoğraftaki Telefonu Bulabilecek misiniz?,1
Kendini Ünlülerin Fotoğraflarına Yapıştırarak Onlarla Kanka Olan Adam,1
Dolandırıcıyı Adele’in Şarkısıyla Trolleyen Adam,1
Sekiz Kafalı Selfieye İnternette Yapılan 8 Komik Monte,1
Güneşin Acımasının Olmadığının Göstergesi 15 Amele Yanığı,1
Yaz Tatilinin Geldiğine Sizin Kadar Sevinemeyen 7 İnsan,1
Google Görsellere Göre En Komik 10 Fotoğraf,1
Ailesiyle Hayvanat Bahçesine Giden Kızın Komik Photoshoplara Konu Olan Ziyareti,1
Game of Thrones Döneminde Telefon ve İnternet Olsa Yaşanacak 9 Durum,1
5 Sahibi Tarafından Terk Edilen Yaramaz Kedi,1
Tyrion Lannister’ın Scooter’a Binerkenki Fotoğrafına Yapılmış 15 Komik Photoshop,1
Anestezi Etkisiyle Dişçide Bir Anda Araba Kullanmaya Başlamak,1
Photoshop Trolü James Fridman 11 Komik Photoshopla Geri Döndü,1
Harry Potter’ın Fotoğrafı Photoshop Savaşlarında Trollendi,1
Kraliçe’nin Yeşil Kıyafeti Photoshop Trollerinin Eline Düştü,1
Game of Thrones Karakterleri Kim Jong’un Saç Stiline Sahip Olsaydı,1
Görünce Monitörü Dışarı Atmak İsteyeceğiniz 10 Fotoğraf,1
Ünlülerin Kıyafetleriyle Dalga Geçen Aktörden 15 Troll Çalışma,1
Hayır Diyerek Milleti Kandıran Elemandan 16 Komik Troll,1
Mükemmel Zamanlamayla Çekilmiş 12 Fotoğraf,1
Kızı Olan Babaların Daha Bakımlı Olduğunun İspatı 20 Sevimli Fotoğraf,1
Instagram’da Erkekler De Kızlar Gibi Poz Verse Nasıl Olurdu?,1
İnternette Görüp Görebileceğiniz En Mükemmel Zamanlamayla Çekilmiş Akıl Karıştıran 25 Fotoğraf,1
İngilizce Tshirt Giymenin Asya Sınırlarında Yasaklanması Gerektiğinin İspatı 15 Fotoğraf,1
Dövmeler Gerçek Hayata Monte Edilse Nasıl Görünürdü Sorusuna 11 Komik Cevap,1
Rusya’nın Dünyanın En Garip Ülkesi Olduğunun İspatı 15 Tuhaf Kare,1
Çocukların Her Yerde ve Şartta Uyuyabileceklerini Gösteren 20 Fotoğraf,1
Paint Terk Olduğunu Görünce İçten İçe Acıyacağınız 10 Photoshop Kullanıcısı,1
Photoshop İçin Kimden Yardım İstediğinin Farkında Olmayan 15 Kurban,1
Kocalarından Yardım İsteyerek Büyük Bir Hata Yaptığını Anlayan 10 Kadın,1
“Tamam da Niye Oradasın?” Diyeceğiniz Akıl Karıştıran 20 Fotoğraf,1
Kuzey Kore Liderinin Yeni Vesikalık Fotoğrafı Photoshop Trollerinin Eline Geçti,1
Filmlerdeki Silahların Yerine Selfie Çubuğu Eklenilince Ortaya Çıkan 15 İlginç Görüntü,1
İşyerinde Uyuklayınca Çalışanların Eline Düşen CEO’nun Komik Photoshop Yolculuğu,1
Kuaförünün Yaptığı Saçtan Memnun Olmadığı Gözlerinden Okunan 16 Hayvan,1
Garip Oturuşuyla Photoshop Trollerinin Eline Düşen Kedinin 16 Komik Fotoğrafı,1
Lise Edebiyat Sayfasından Edebiyatı Kolaylaştıran 15 Komik Caps,1
Stajyer Ofiste Uyuyunca Photoshop Malzemesi Oldu,1
Chris Evans’ın Dekolteye Bakması Photoshop Kullanıcıları Tarafından Trollenirse,1
Sizden Daha Serseri Olan 11 Babaanne,1
Pisa Kulesine Dokunmak İstedi Photoshop Malzemesi Oldu,1
Nisan Ayında Facebook ve Twitter’da Popüler Olmuş 25 Komik Paylaşım,1
Panda Neslinin Kendilerinden Bile Korunması Gerektiğini Gösteren 10 Şapşal Panda,1
Sevdiğiniz Kahramanlar Hello Kitty’li Giyinse Nasıl Olurdu? Pek Şirin…,1
Remix Adam Tarafından Yapılmış Birbirinden Komik 16 Remix,1
Mısırı Diklemesine Yiyen Michael Bublé Photoshop Kullanıcılarının Eline Düştü,1
Heykellerle Yüz Değiştirme Yapan Adamdan 12 Snap,1
Justin Bieber’in Boğazlanması Monte Konusu Oldu,1
Trump Karşıtlarının Ürettiği 7 Tuhaf Ürün,1
Ünlülerin Fotoğraflarına Kendini Ekleyen Adamdan 13 Photoshop Efsanesi,1
İyi Ki Bizde Maskot Olayı Çok Tutmadı Dedirtecek 10 Tuhaf Maskot,1
Jennifer Lawrence’ın Metreyi Dik Tutma Çabası Fotoşop Savaşlarına Konu Oldu,1
TV Sunucusu Gibi Saçları Olan Bebek Fotoşop Savaşlarına Konu Oldu,1
Ofiste Uyuyan Elemanın Fotoğrafına Yapılan Birbirinden Komik 15 Photoshop Çalışması,1
Ayrımcı Konuşmalarıyla Ünlü Trump İçin Yapılan Komik Monteler,1
Parmakları Boyayarak Yapılan Bu Çalışmalar Yüzünüzü Güldürecek,1
Öğrencilerin Sınav Sorularına Verdiği Zeka Kokan 20 Komik Cevap,1
Sevgililerinin Oyun Konsolunu Kıran 8 Kız Arkadaş,1
Bill Gibi Olun / Gibi Olmayın Akımından 20 Komik Paylaşım,1
Komik ve Çok Paylaşılan Gifler,1
Mutlu Aile Fotoğrafı Ama Herkes İlk Bakışta Yanılıyor,1
Dişlerinizi Yaptıracak Kadar Zengin Değilseniz Üzülmeyin!,1
Engelli Logosunu Kaldırtmak İstedi Ama Golü O Yedi,1
Gülşen’in Bangır Bangır klibi müziksiz nasıl olurdu?,1
Sahiplerinin Photoshop Yok Dediği 15 Paint Terk Profil Fotoğrafı,1
Yalnızlar Kulübüne Kombine Almış 8 Snapchat Kullanıcısı,1
Türkiye’den Başka Bir Yerde Olamayacak 10 İlginç Haber,1
İnternetten Photoshop Yardımı İsteme Hatasında Bulunan Çifte Yapılan 15 Troll Çalışma,1
2015’in En Komik 11 Photoshop Skandalı,1
Hangi Ülke İnternette Nasıl “RANDOM” Gülüyor?,1
Bugünkü Ruh Halimizi Özetleyen 50 Komik ve Absürt Fotoğraf,1
Bakkalına Sahip Çık Sayfasından 11 Komik Enstantane,1
Saçlarından Sakal Yapmış Erkekleri Kıskandıracak 10 Kadın,1
Kameranın Kendilerini Çektiğini Fark Edince Eli Ayağına Dolaşan 9 İnsan,1
Kolunuzu Bu Delikten Uzatır Mıydınız?,1
Rus Sevgili Bulma Hayallerinizi Yıkma Garantili 30 Rus ZALIM,1
Kate Upton’ın Squat Pozuna Yapılmış 10 Komik Photoshop,1
Dünya Liderleri Saçları Erkek Topuzu Yaparsa,1
Öğrencileri Delirttiği Kadar Da Güldüren TEOG Capsleri,1
Sosyal Medyadan Birbirinden Komik Terraneo Capsleri,1
Artık Ezberlediğimiz Klasik Anne Replikleri,1
Karne Günü Capsleri,1
Kar Tatili Capsleri,1
Yabancı sınırı geyikleri,1
Yılmaz Vural Osmanlıspor’da capsleri,1
2014 harika bir yıldı paylaşımlarına göndermeler,1
Ezgi Sertel Capsleri Sofranıza Geliyor,1
En Komik Graham Bell Caps ve Sözleri,1
Sınav Capsleri,1
Kullanıldıkları Yerler Dolayısıyla Muzipleşmiş 10 Fotoğraf,1
Psikopat Karikatürist Joan Cornella’dan Beyin Yakan Çizimler,1
Bedelli Askerlik Geyikleri,1
CNBC-E’nin Caps Yapmayı Bırakması İçin 10 Neden,1
Komik Vize Capsleri,1
Trabzon maçı sonrası Prandelli capsleri,1
İtem Capsleri,1
İlber Ortaylı Caps,1
NUR YERLİTAŞ CAPS,1
Bülent Ersoy Sevmesin Diye Fikir Değiştiren 10 Kişi,1
Nurella Caps,1
Playstation 4 Caps,1
O da mı evlenmiş?,1
Futbol Capsleri,1
Sabri Caps,1
İlişki Durumum Temsili,1
Hayat ve Ben Temsili Paylaşımları,1
