Text,Sentiment
Onu Kurtaran Adamı Hatırlayıp Sarılan Vefalı Baykuş,1
Köpeklerin Nasıl Yaşlandığını Gösteren Oldukça Dokunaklı 13 Fotoğraf,1
Deniz Anasının İçinde Hapsolmuş Balığın Fotoğrafları Bugün Gördüğünüz En İlginç Şey Olabilir,1
GPS Takılan Kedilerin Bir Gecede Dolaştığı Yerleri Gösteren 8 Şaşırtıcı Çalışma,1
Evcil Hayvanların Pabucunu Dama Atan Ev Ayısı İle Tanışın,1
Tanıdığınız Tüm Erkeklerden Daha Yakışıklı Olan At; Frederick,1
Dostluklarıyla Düşman Çatlatan 20 Kedi Köpek,1
Arabanın Altında Böyle Bakan Bir Kedi Görseniz Ne Yapardınız?,1
Hayvanların Aslında Kardeş Olduğunu Asıl Sorunun İnsanda Olduğunu İspatlayan Anlar,1
Sürpriz Yapılmış Gibi Bakan Kediyle Tanışın,1
Kar Leoparlarının Kuyruk Yiyen Şirin Şeyler Olduğunu Belgeleyen 10 Fotoğraf,1
Artık Siz De Kedinizi Yalayabileceksiniz,1
Ömrünü Zincirlerle Geçiren Boğanın Özgürlüğe Kavuştuğunda Yaptığı İçinizi Isıtacak Dans,1
Kuaförünün Yaptığı Saçtan Memnun Olmadığı Gözlerinden Okunan 16 Hayvan,1
Köpeğinizle Korkusuzca Yürümenizi Sağlayacak Ağızlık,1
Garip Oturuşuyla Photoshop Trollerinin Eline Düşen Kedinin 16 Komik Fotoğrafı,1
Pasta Yerken Kendinden Geçen Canavarlı Kedi,1
Kendini Minnoş Sanan 18 Dev Köpek,1
İnsan Görünce Kendini Sevdiren Köpekbalığı,1
Dünyanın En Fotojenik Kedisi Smoothie İle Tanışın!,1
Sevilmek İçin Mükemmelliğin Gerekli Olmadığını Kanıtlayan 11 Şaşı Kedi,1
Instagram’ın Yeni Fenomeni “Vampir Kirpi” İle Tanışın,1
En Büyük Hayali Fotoğrafçı Olmak Olan 13 Hayvan,1
Panda Neslinin Kendilerinden Bile Korunması Gerektiğini Gösteren 10 Şapşal Panda,1
Miley Cyrus Gibi Dil Çıkarmayı Seven 15 Şirin Hayvan,1
Hangi Hayvan Neresinden Sevilmek İster?,1
Hayata Bambaşka Bakan Van Kedisi Aloş İle Tanışın,1
İnsanlıktan Utandığımız Anlar: Selfie Çekmek İçin AVM’de Tutulan Kutup Ayısı,1
Bebek Hayvanların Kalbinizi Eritecek Tatliş Halleri,1
"İngiltere Dışişleri Bakanlığı ‘Fare Avcısı’ Bir Kediyi Kadroya Aldı, Üstelik Bu Kabinedeki İlk Kedi Değil",1
Doğum Sancısı Tutan Hamile Kedinin İçinizi Isıtacak Hikayesi,1
Kurtarılan Bebek Tilki’nin Oyuncak Tavşan İle Dostluğu,1
İnsan Görünce Ellerini Yukarı Kaldıran Kedi,1
Hayvanların İstediği Her Yerde Uyuyabileceğini Gösteren 19 Sevimli Fotoğraf,1
The Simpsons Çizerinden Hayvanlar Alemine Farklı Açıdan Baktıran 16 Karikatür,1
2013’ten Beri Tek Başına Metroyla Seyahat Eden Kedi,1
Eğer Bir Baykuşu Kurtarırsanız O Size Nasıl Teşekkür Eder?,1
1950’lerin Pin-Up Kızlarına Benzeyen 15 Kedi,1
İnternetin En Güzel Poz Veren Köpeği Anne Oldu,1
Şirin Dostlarını Korkutmadan Nefis Fotoğraflar Yakalamış Punkka,1
Felçli Kedilere Yürüteç Yapan Koca Yürekli Agop Usta,1
Köpek ve Baykuşun Dostluğundan Size Boşver İnsanlığı Güzel Hayvanlara Bak Dedirtecek 12 Kare,1
Favori Yemeği İçin Her Gün Denizden Çıkıp Yolun Karşısındaki Restorana Giden Fok,1
Sizin Evde Olanın Aynısı: Baba Aslan Çocuğuna Kızacakken Bakın Ne Oldu?,1
Minik Bebeği Doğum Öncesinde ve Sonrasında Koruyan Dünya Tatlısı Kedi,1
Birbirine Çok Benzeyen O Hayvanların Ayırıcı Özellikleri,1
Psikolojisi Bozulan Köpeklere Barınakta Kitap Okuyarak Rahatlatan Çocuklar,1
Baharın Gelmesini Bekleyen Dünya Tatlısı 19 Hayvan,1
Bu Fotoğrafta Köpeği Bulabilir Misiniz?,1
Bu Kedi Kurtarıldıktan Sonra İnternetin En Güzel Modacısı Oldu,1
Bu Kedi Dünyanın En Güzel Gözlerine Sahip,1
Burnunu Uzatarak Ne Yaptığınızı Öğrenmek İsteyen 12 Meraklı Köpek,1
Kıskançlığın Fotoğrafını Çekebilir Misin Abidin?,1
Kurtaranın Hayatına Neşe Katan İki Sarışının Hikayesinden 12 Güzel Kare,1
Kedilerin Her Yerde Uyuyabildiğinin Kanıtı 18 Fotoğraf,1
Dokunmatik Telefonlarda Çalışan Kedi Kuyruğu Şeklinde Eldiven,1
Barınaktan Alındığı Günden Beri Yüzü Gülen Dünya Tatlısı Kedi,1
Doğuştan Endişeli Kediyle Tanışın,1
Husky Köpekleri Arasında Çaktırmadan Köpek  Gibi Yaşayan Kedinin 13 Sevimli Fotoğrafı,1
Bu Fotoğrafta Kediyi Bulabilecek Misiniz?,1
Kediler Bilim İnsanı Olsaydı Nasıl Olurdu?,1
Kendini Marketin Sahibi Sanan Kedi,1
Letonya’da Gerçek Kuşlar Tweet Attı,1
Ölmek Üzereyken Aşkı Bulan Aslanın Sizi Kıskandıracak Hikayesi,1
Kendini Dadı Zanneden 13 Sevimli Köpek,1
Aradığı Anne Sevgisini İnsanlarda Bulan 10 Dünya Tatlısı Hayvan,1
Sahiplerinin Onlar Olmadan Tatile Çıkmasını İstemeyen 15 Evcil Hayvan,1
Kedilerin Aslında Bilim İnsanları Gibi Olduklarının 10 Kanıtı,1
Ölümüne Kanka İki Sincabın Eğlenceli Anlarından 13 Kare,1
10 Farklı Dilde Kurbağanın Çıkardığı Ses,1
"Goril Koko: İnsanlar Salak, Dünyayı Kurtarın!",1
Japonlar Yapmış: Kedi Gibi Kokan Sprey,1
Kedilerin Köpeklerden Tatlı Bir Rövanş Almasını Sağlayan İcat,1
Küfredeninden Kahkaha Atanına En Komik 17 Hayvan Fotoğrafı,1
Saklambaç Oynadığını Sanan 15 Şirin Köpek,1
Bu Çanta Kedinizin Astronot Gibi Seyahat Etmesini Sağlıyor,1
Türü Kaybolma Riski Altında Olan 17 Sevimli Hayvan,1
Kurtarılmış Dövüş Köpeklerinin İçinizi Isıtacak Kareleri,1
Kendini Minnoş Sanan Büyük Kediler,1
Şirinliğin Başkentleri Japonya’daki Kedi Adalarından Enfes Fotoğraflar,1
İngiltere’ye Gitmek İçin Çok Tatlı Bir Sebebiniz Oldu: Kedi Barı,1
Yardımlaşmanın Paha Biçilemez Güzelliğini Gösteren Dar Gün Dostu 11 Hayvan,1
"Dünyanın En Saçma Akımının Mağduru, Külotlu Çorap Giymiş Dünya Tatlısı 39 Kedi",1
"Köpekleri İle Denizleri, Nehirleri Aşan Adamın Hikayesi",1
Dünyanın En Komik Kedi Videoları,1
Seksi Modellerin Pabucunu Dama Attıran 10 Kedi,1
Kendini Kurtaran İnsanı Terk Etmeyen Geyik,1
Sıtkı Amca ve Çarli’nin Biraz Güzel Biraz Da Hüzünlü Hikayesi,1
Kedi Yavrusu İle Baykuşun Ders Kitaplarında Okutulması Gereken Dostluğu,1
Üzerlerine Basmayalım Diye Salyangozların Kabuklarını Boyayan Sanatçı,1
Fırtınadan Kurtarılan Minik Sincap Evin Neşe Kaynağı Oldu,1
Nasıl Hayvan Olunduğunu Unutmuş 11 Hayvan,1
Instagram’da 2.3 Milyon Takipçisi Olan Kedi,1
Köpek Treni İle Köpekleri Gezdiren Adamla Tanışın,1
Hem Göze Hem Sağlığa İyi Gelen Midilli Terapisi,1
Köpeğini Evde Bırakmayıp Macera Arkadaşı Edindi,1
"Stresten, Can Sıkıntısından Patlayanlara: Kedi Jengası",1
Kendini Ebru Şallı Sanan Kutup Ayısının Çiçek Tarlasındaki Eğlencesinden İçinizi Isıtacak Fotoğraflar,1
Japonya’da Trend Olan Deniz Tavşanının Tatliş Fotoğrafları,1
Dünyanın En Şeytani Kedisi Loki,1
Dişi Kuşun Şirin mi Şirin Yuva Yapımından Tatlı Kareler,1
Yemeğini Kazanmak İçin Çalışmak Zorunda Olan Emekçi Kedi,1
Köpeğin Gözlerinin İçine Bakarak Onunla Bağ Kurmak Mümkün,1
"1 Köpek, 8 Kuş ve 1 Hamster; Müthiş bir dostluk hikayesi",1
Kedisi Olanların Kedilerden Öğrendiği 9 Şey,1
Yazın Nasıl Serinleyeceğini Kesinlikle Bilen 9 Köpüş,1
Yuva Kurmak İçin Oldukça İlginç Yerler Seçmiş Kuşlar,1
Adriana Lima’nın Pabucunu Dama Atacak Kadar Güzel Poz Veren 13 Hayvan,1
Köpek Sahipleri İçin 5 Kendin Yap Projesi,1
Kediler ile Atların Ölümüne Kanka Olduklarının İspatı Fotoğraflar,1
Evcil Hayvan Sahiplerine “Oh” Dedirtecek Harika Elbise,1
Ördeklere Özel Yol Yapıldı,1
İnsanlara Ders Niteliğinde Video: Farklı Cinsten Hayvanların Dostluğu,1
Caretta 3D Yazıcı Teknolojisi ile Hayata Döndürüldü,1
Hamile Hayvanların Şaşırtan Değişimi,1
Köpeği Kurtarmakla Kalmayıp Hayata Bağlayan Kahraman,1
Aslında Kedinizin Evde İnsan Beslediğinin 16 Kanıtı,1
Kendini Örümcek Adam Sanan Dağ Keçilerinin Harika Fotoğrafları,1
Sen “Bu Sene De Bekar Gezelim”i Söylerken Evlenip Balayına Çıkan 9 Hayvan,1
Dünyanın En Kötü Saç Kesimine Sahip 10 Hayvan,1
Bebeğe nasıl zıplanacağını gösteren köpek,1
Sahibini Kurtarmak İçin Göle Atlayan Köpek,1
Uçak Çalan Sevimli Sincap,1
Başlarını Bir Yerlere Sokma Konusunda Uzman 13 Şapşik Kedi,1
Bizden Daha İyi Yaşayan; Instagram’ın Zengin Köpekleri,1
Gülerken Yüz Kaslarınızı Yoracak Kadar Şirin 12 Hayvan,1
Kendini Şirin Bir Hayvan Zanneden 11 Çocuk,1
Dünyanın En Şişman Kedileri,1
Köpekleri daha da sevmenize neden olacak 20 bilgi,1
Grumpy Cat Sahibine 100 Milyon Dolar Kazandırdı,1
Bulgaristan’daki Yeşil Kedi’nin sırrı çözüldü,1
Hindi kıyafeti giydirilmiş köpekçikler,1
Ünlülere Benzeyen Kediler,1
Vampir mi Geyik mi?,1
Dünyanın En Çirkin Hayvanları,1
Dünyanın En Şirin Kürklü Hayvanları,1
İnsan Gibi Davranan Komik Hayvanlar,1
Bu kedi bir pinpon efsanesi!,1
Yüzünüzü Güldürecek Kedi ve Çocuk Fotoğrafları,1
Sevimli Halleriyle Vahşi Hayvanlar,1
Büyük Ayılar Küçük Ayılara Nasıl Ayılık Dersi Veriyor,1
Siyah Beyaz Fotoğraflarla Kedilerin Gizemli Dünyası,1
Dünya Köpek Balığı Haftası,1
Yeni bebek ile fotoğraf çekimi… Tek farkla bu bebek köpek,1
